"filename", "language", "JSON with Comments", "JSON", "TypeScript", "Markdown", "HTML", "SCSS", "CSS", "C#", "XML", "comment", "blank", "total"
"z:\InternShipApp\client\src\app\shared\feedbacks\add-edit-feedback\add-edit-feedback.component.html", "HTML", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 8, 57
"z:\InternShipApp\client\src\app\shared\feedbacks\add-edit-feedback\add-edit-feedback.component.ts", "TypeScript", 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 24, 238
"z:\InternShipApp\client\src\app\shared\feedbacks\feedback\feedback.component.css", "CSS", 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 18, 136
"z:\InternShipApp\client\src\app\shared\feedbacks\feedback\feedback.component.html", "HTML", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 1, 54
"z:\InternShipApp\client\src\app\shared\feedbacks\feedback\feedback.component.ts", "TypeScript", 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 11, 104
"z:\InternShipApp\client\src\app\shared\feedbacks\see-feedback\see-feedback.component.css", "CSS", 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 17, 132
"z:\InternShipApp\client\src\app\shared\feedbacks\see-feedback\see-feedback.component.html", "HTML", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 7, 71
"z:\InternShipApp\client\src\app\shared\feedbacks\see-feedback\see-feedback.component.ts", "TypeScript", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 8, 56
"z:\InternShipApp\client\src\app\shared\groups\groups-dashboard\dashboard\dashboard.component.css", "CSS", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 8, 40
"z:\InternShipApp\client\src\app\shared\groups\groups-dashboard\dashboard\dashboard.component.html", "HTML", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 1, 31
"z:\InternShipApp\client\src\app\shared\groups\groups-dashboard\dashboard\dashboard.component.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 12
"z:\InternShipApp\client\src\app\shared\groups\groups-dashboard\group\group.component.css", "CSS", 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 23, 160
"z:\InternShipApp\client\src\app\shared\groups\groups-dashboard\group\group.component.html", "HTML", 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 1, 88
"z:\InternShipApp\client\src\app\shared\groups\groups-dashboard\group\group.component.ts", "TypeScript", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 8, 87
"z:\InternShipApp\client\src\app\shared\groups\groups-dashboard\participants\participants.component.css", "CSS", 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 22, 144
"z:\InternShipApp\client\src\app\shared\groups\groups-dashboard\participants\participants.component.html", "HTML", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 5, 72
"z:\InternShipApp\client\src\app\shared\groups\groups-dashboard\participants\participants.component.ts", "TypeScript", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 6, 55
"z:\InternShipApp\client\src\app\shared\meetings\edit-meeting-dialog\edit-meeting-dialog.component.css", "CSS", 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 16, 127
"z:\InternShipApp\client\src\app\shared\meetings\edit-meeting-dialog\edit-meeting-dialog.component.html", "HTML", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 7, 59
"z:\InternShipApp\client\src\app\shared\meetings\edit-meeting-dialog\edit-meeting-dialog.component.ts", "TypeScript", 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 23, 221
"z:\InternShipApp\client\src\app\shared\meetings\meeting\meeting.component.css", "CSS", 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 26, 149
"z:\InternShipApp\client\src\app\shared\meetings\meeting\meeting.component.html", "HTML", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 4, 32
"z:\InternShipApp\client\src\app\shared\meetings\meeting\meeting.component.ts", "TypeScript", 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 14, 178
"z:\InternShipApp\client\src\app\shared\meetings\see-meeting-participants\see-meeting-participants.component.css", "CSS", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 7, 45
"z:\InternShipApp\client\src\app\shared\meetings\see-meeting-participants\see-meeting-participants.component.html", "HTML", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"z:\InternShipApp\client\src\app\shared\meetings\see-meeting-participants\see-meeting-participants.component.ts", "TypeScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 6, 34
"z:\InternShipApp\client\src\app\shared\notes\add-edit-note\add-edit-note.component.css", "CSS", 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 15, 112
"z:\InternShipApp\client\src\app\shared\notes\add-edit-note\add-edit-note.component.html", "HTML", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 3, 28
"z:\InternShipApp\client\src\app\shared\notes\add-edit-note\add-edit-note.component.ts", "TypeScript", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 9, 106
"z:\InternShipApp\client\src\app\shared\notes\note\note.component.css", "CSS", 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 15, 106
"z:\InternShipApp\client\src\app\shared\notes\note\note.component.html", "HTML", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 1, 35
"z:\InternShipApp\client\src\app\shared\notes\note\note.component.ts", "TypeScript", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 11, 93
"z:\InternShipApp\client\src\app\shared\profile\profile.component.css", "CSS", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 9, 62
"z:\InternShipApp\client\src\app\shared\profile\profile.component.html", "HTML", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 1, 77
"z:\InternShipApp\client\src\app\shared\profile\profile.component.ts", "TypeScript", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 8, 89
"z:\InternShipApp\client\src\app\shared\questions\edit-dialog\edit-dialog.component.css", "CSS", 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 16, 96
"z:\InternShipApp\client\src\app\shared\questions\edit-dialog\edit-dialog.component.html", "HTML", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 2, 38
"z:\InternShipApp\client\src\app\shared\questions\edit-dialog\edit-dialog.component.ts", "TypeScript", 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 12, 179
"z:\InternShipApp\client\src\app\shared\questions\question\question.component.css", "CSS", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 12, 88
"z:\InternShipApp\client\src\app\shared\questions\question\question.component.html", "HTML", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 4, 56
"z:\InternShipApp\client\src\app\shared\questions\question\question.component.ts", "TypeScript", 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 10, 94
"z:\InternShipApp\client\src\app\shared\tasks\add-edit-task\add-edit-task.component.css", "CSS", 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 15, 112
"z:\InternShipApp\client\src\app\shared\tasks\add-edit-task\add-edit-task.component.html", "HTML", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 3, 25
"z:\InternShipApp\client\src\app\shared\tasks\add-edit-task\add-edit-task.component.ts", "TypeScript", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 7, 88
"z:\InternShipApp\client\src\app\shared\tasks\assign-task\assign-task.component.css", "CSS", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 10, 78
"z:\InternShipApp\client\src\app\shared\tasks\assign-task\assign-task.component.html", "HTML", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 5, 20
"z:\InternShipApp\client\src\app\shared\tasks\assign-task\assign-task.component.ts", "TypeScript", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 13, 119
"z:\InternShipApp\client\src\app\shared\tasks\see-all-task-solutions\see-all-task-solutions.component.css", "CSS", 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 15, 89
"z:\InternShipApp\client\src\app\shared\tasks\see-all-task-solutions\see-all-task-solutions.component.html", "HTML", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"z:\InternShipApp\client\src\app\shared\tasks\see-all-task-solutions\see-all-task-solutions.component.ts", "TypeScript", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 6, 57
"z:\InternShipApp\client\src\app\shared\tasks\task\task.component.css", "CSS", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 9, 74
"z:\InternShipApp\client\src\app\shared\tasks\task\task.component.html", "HTML", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 3, 44
"z:\InternShipApp\client\src\app\shared\tasks\task\task.component.ts", "TypeScript", 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 28, 248
"z:\InternShipApp\client\src\app\shared\tasks\upload-task-solution\upload-task-solution.component.css", "CSS", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 9, 74
"z:\InternShipApp\client\src\app\shared\tasks\upload-task-solution\upload-task-solution.component.html", "HTML", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"z:\InternShipApp\client\src\app\shared\tasks\upload-task-solution\upload-task-solution.component.ts", "TypeScript", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 7, 89
"z:\InternShipApp\client\src\app\shared\tests\edit-groups\edit-groups.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"z:\InternShipApp\client\src\app\shared\tests\edit-groups\edit-groups.component.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"z:\InternShipApp\client\src\app\shared\tests\edit-groups\edit-groups.component.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 3, 11
"z:\InternShipApp\client\src\app\shared\tests\edit-inters\edit-inters.component.css", "CSS", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 10, 78
"z:\InternShipApp\client\src\app\shared\tests\edit-inters\edit-inters.component.html", "HTML", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 2, 12
"z:\InternShipApp\client\src\app\shared\tests\edit-inters\edit-inters.component.ts", "TypeScript", 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 13, 139
"z:\InternShipApp\client\src\app\shared\tests\edit-tests\edit-tests.component.css", "CSS", 0, 0, 0, 0, 0, 0, 151, 0, 0, 0, 22, 173
"z:\InternShipApp\client\src\app\shared\tests\edit-tests\edit-tests.component.html", "HTML", 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 8, 126
"z:\InternShipApp\client\src\app\shared\tests\edit-tests\edit-tests.component.ts", "TypeScript", 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 14, 154
"z:\InternShipApp\client\src\app\shared\tests\see-all-results\see-all-results.component.css", "CSS", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 10, 60
"z:\InternShipApp\client\src\app\shared\tests\see-all-results\see-all-results.component.html", "HTML", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"z:\InternShipApp\client\src\app\shared\tests\see-all-results\see-all-results.component.ts", "TypeScript", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 6, 66
"z:\InternShipApp\client\src\app\shared\tests\start-test\start-test.component.css", "CSS", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 8, 56
"z:\InternShipApp\client\src\app\shared\tests\start-test\start-test.component.html", "HTML", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 2, 53
"z:\InternShipApp\client\src\app\shared\tests\start-test\start-test.component.ts", "TypeScript", 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 17, 246
"z:\InternShipApp\client\src\app\shared\tests\test\test.component.css", "CSS", 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 29, 178
"z:\InternShipApp\client\src\app\shared\tests\test\test.component.html", "HTML", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 5, 54
"z:\InternShipApp\client\src\app\shared\tests\test\test.component.ts", "TypeScript", 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 19, 219
"z:\InternShipApp\client\src\app\shared\upload-photo\upload-photo.component.css", "CSS", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 9, 74
"z:\InternShipApp\client\src\app\shared\upload-photo\upload-photo.component.html", "HTML", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"z:\InternShipApp\client\src\app\shared\upload-photo\upload-photo.component.ts", "TypeScript", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 6, 118
"z:\InternShipApp\client\src\app\trainer\trainer.dashboard\trainer.dashboard.component.css", "CSS", 0, 0, 0, 0, 0, 0, 186, 0, 0, 0, 34, 220
"z:\InternShipApp\client\src\app\trainer\trainer.dashboard\trainer.dashboard.component.html", "HTML", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 1, 68
"z:\InternShipApp\client\src\app\trainer\trainer.dashboard\trainer.dashboard.component.ts", "TypeScript", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 15, 128
"z:\InternShipApp\client\src\custom-theme.scss", "SCSS", 0, 0, 0, 0, 0, 13, 0, 0, 0, 15, 8, 36
"z:\InternShipApp\client\src\environments\environment.development.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"z:\InternShipApp\client\src\environments\environment.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"z:\InternShipApp\client\src\index.html", "HTML", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"z:\InternShipApp\client\src\main.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 8
"z:\InternShipApp\client\src\model\answer.model.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
"z:\InternShipApp\client\src\model\challenge.model.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 2, 27
"z:\InternShipApp\client\src\model\challengesolution.model.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 2, 28
"z:\InternShipApp\client\src\model\comment.model.ts", "TypeScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 3, 32
"z:\InternShipApp\client\src\model\day.model.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 3, 11
"z:\InternShipApp\client\src\model\feedback.model.ts", "TypeScript", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 3, 39
"z:\InternShipApp\client\src\model\group.model.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 2, 24
"z:\InternShipApp\client\src\model\groupchat.model.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 3, 25
"z:\InternShipApp\client\src\model\groupchatmessage.model.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 3, 23
"z:\InternShipApp\client\src\model\interngroup.model.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 2, 16
"z:\InternShipApp\client\src\model\loggedperson.model.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"z:\InternShipApp\client\src\model\meeting.model.ts", "TypeScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 3, 32
"z:\InternShipApp\client\src\model\message.model.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 3, 26
"z:\InternShipApp\client\src\model\note.model.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 2, 19
"z:\InternShipApp\client\src\model\objectgroup.model.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
"z:\InternShipApp\client\src\model\objectintern.model.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 2, 16
"z:\InternShipApp\client\src\model\person.model.ts", "TypeScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 2, 31
"z:\InternShipApp\client\src\model\picture.model.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
"z:\InternShipApp\client\src\model\post.model.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 2, 27
"z:\InternShipApp\client\src\model\question.model.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 2, 33
"z:\InternShipApp\client\src\model\ranking.mode.ts", "TypeScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 2, 15
"z:\InternShipApp\client\src\model\subtask.model.ts", "TypeScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 2, 15
"z:\InternShipApp\client\src\model\subtaskchecked.model.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 2, 18
"z:\InternShipApp\client\src\model\task.model.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 2, 19
"z:\InternShipApp\client\src\model\taskgroup.model.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 2, 13
"z:\InternShipApp\client\src\model\taskintern.model.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 2, 13
"z:\InternShipApp\client\src\model\tasksolution.model.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 2, 22
"z:\InternShipApp\client\src\model\test.model.ts", "TypeScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 3, 31
"z:\InternShipApp\client\src\services\auth.guard.service.ts", "TypeScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 4, 23
"z:\InternShipApp\client\src\services\auth.service.ts", "TypeScript", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 7, 52
"z:\InternShipApp\client\src\services\calendar.creator.service.ts", "TypeScript", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 14, 108
"z:\InternShipApp\client\src\services\data-storage.service.ts", "TypeScript", 0, 0, 49, 0, 0, 0, 0, 0, 0, 1, 8, 58
"z:\InternShipApp\client\src\services\data\challenge\challenge-data.service.ts", "TypeScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 12, 62
"z:\InternShipApp\client\src\services\data\challenge\challenge-solution-data.service.ts", "TypeScript", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 17, 84
"z:\InternShipApp\client\src\services\data\chat\chat-data.service.ts", "TypeScript", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 14, 76
"z:\InternShipApp\client\src\services\data\chat\group-chat-data.service.ts", "TypeScript", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 21, 115
"z:\InternShipApp\client\src\services\data\feedback-data.service.ts", "TypeScript", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 13, 74
"z:\InternShipApp\client\src\services\data\forum\comment-data.service.ts", "TypeScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 11, 61
"z:\InternShipApp\client\src\services\data\forum\forum-data.service.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"z:\InternShipApp\client\src\services\data\forum\post-data.service.ts", "TypeScript", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 12, 67
"z:\InternShipApp\client\src\services\data\group-data.service.ts", "TypeScript", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 16, 107
"z:\InternShipApp\client\src\services\data\meeting-data.service.ts", "TypeScript", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 13, 100
"z:\InternShipApp\client\src\services\data\note-data.service.ts", "TypeScript", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 11, 55
"z:\InternShipApp\client\src\services\data\person-data.service.ts", "TypeScript", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 17, 109
"z:\InternShipApp\client\src\services\data\quiz\question-data.service.ts", "TypeScript", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 9, 79
"z:\InternShipApp\client\src\services\data\quiz\question-solution-data.service.ts", "TypeScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 6, 30
"z:\InternShipApp\client\src\services\data\quiz\quiz-data.service.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"z:\InternShipApp\client\src\services\data\quiz\test-data.service.ts", "TypeScript", 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 19, 159
"z:\InternShipApp\client\src\services\data\task\subtask-data.service.ts", "TypeScript", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 10, 51
"z:\InternShipApp\client\src\services\data\task\task-data.service.ts", "TypeScript", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 14, 80
"z:\InternShipApp\client\src\services\data\task\tasksolution-data.service.ts", "TypeScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 8, 47
"z:\InternShipApp\client\src\services\log.service.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 3, 15
"z:\InternShipApp\client\src\services\presence.service.ts", "TypeScript", 0, 0, 32, 0, 0, 0, 0, 0, 0, 2, 11, 45
"z:\InternShipApp\client\src\services\utils.service.ts", "TypeScript", 0, 0, 80, 0, 0, 0, 0, 0, 0, 1, 7, 88
"z:\InternShipApp\client\src\styles.css", "CSS", 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 24, 102
"z:\InternShipApp\client\tsconfig.app.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 1, 1, 16
"z:\InternShipApp\client\tsconfig.json", "JSON with Comments", 32, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 34
"z:\InternShipApp\client\tsconfig.spec.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 1, 15
"Total", "-", 0, 146, 1972, 0, 417, 0, 839, 1386, 2, -11, 724, 5475